filepath,filename,actor_id,emotion,emotion_code,intensity_code,statement_code,repetition_code,sample_rate,duration,pitch_mean,pitch_std,speech_energy,energy_variance,zero_crossing_rate,mfcc_1_mean,mfcc_2_mean,mfcc_3_mean,mfcc_4_mean,mfcc_5_mean,mfcc_6_mean,mfcc_7_mean,mfcc_8_mean,mfcc_9_mean,mfcc_10_mean,mfcc_11_mean,mfcc_12_mean,mfcc_13_mean,mfcc_1_variance,mfcc_2_variance,mfcc_3_variance,mfcc_4_variance,mfcc_5_variance,mfcc_6_variance,mfcc_7_variance,mfcc_8_variance,mfcc_9_variance,mfcc_10_variance,mfcc_11_variance,mfcc_12_variance,mfcc_13_variance
audio data\Audios\audio_speech_actors_01-24\Actor_22\03-01-05-01-01-01-22.wav,03-01-05-01-01-01-22.wav,22,Angry,5,1,1,1,48000,3.703708333333333,128.77101384353656,103.9715853417115,0.004808124154806137,6.234115426195785e-05,0.07550259294181035,-611.1271362304688,56.8856086730957,-0.6179599165916443,7.31838321685791,-3.1731350421905518,6.026651859283447,-10.351036071777344,-2.8509154319763184,-7.536832332611084,-6.464468479156494,-6.935549736022949,-3.687237024307251,1.6484129428863525,18516.822265625,4014.281982421875,701.304931640625,469.45989990234375,443.0744323730469,202.5828399658203,387.33917236328125,134.44993591308594,128.70045471191406,137.6890106201172,140.79063415527344,130.1020965576172,67.08477020263672
audio data\Audios\audio_speech_actors_01-24\Actor_22\03-01-05-01-01-02-22.wav,03-01-05-01-01-02-22.wav,22,Angry,5,1,1,2,48000,3.7370625,90.69014987059424,16.974407340538807,0.005077739246189594,6.532516999868676e-05,0.06753166176994302,-641.1078491210938,63.27755355834961,0.20067524909973145,9.337862014770508,-4.001091957092285,6.938044548034668,-10.231388092041016,-2.8634321689605713,-4.923628330230713,-5.353524684906006,-6.7003912925720215,-3.597229480743408,1.9819198846817017,21842.21875,4401.5947265625,812.1917724609375,488.6221923828125,575.9344482421875,211.43997192382812,419.0384216308594,198.43316650390625,120.92493438720703,153.48135375976562,158.05145263671875,91.14659881591797,112.96819305419922
audio data\Audios\audio_speech_actors_01-24\Actor_22\03-01-05-01-02-01-22.wav,03-01-05-01-02-01-22.wav,22,Angry,5,1,2,1,48000,3.8705208333333334,107.0678488734972,62.951883824023895,0.006847462151199579,0.00010329314682167023,0.07948223355716254,-607.6480102539062,63.48603057861328,-7.195656776428223,7.63490104675293,-6.7317094802856445,6.851705074310303,-11.061660766601562,-2.5199246406555176,-7.877467155456543,-7.121001720428467,-7.987093448638916,-3.0020339488983154,2.1572415828704834,24052.03515625,5284.41455078125,953.5987548828125,658.3868408203125,662.4439697265625,285.970458984375,510.1196594238281,182.15997314453125,213.75833129882812,167.2076416015625,172.54437255859375,123.79341125488281,140.11830139160156
audio data\Audios\audio_speech_actors_01-24\Actor_22\03-01-05-01-02-02-22.wav,03-01-05-01-02-02-22.wav,22,Angry,5,1,2,2,48000,4.037354166666667,91.53850636179418,16.70715335694294,0.008085577748715878,0.00015886813343968242,0.07775782280672823,-581.9407348632812,63.410301208496094,-6.314141273498535,8.75849437713623,-6.6212639808654785,5.956944942474365,-11.619885444641113,-2.8373124599456787,-6.93079137802124,-9.076231956481934,-9.787544250488281,-4.587365627288818,0.6212153434753418,21100.03125,4623.2421875,1019.1904907226562,624.4285278320312,658.6712036132812,240.7523956298828,486.59417724609375,179.2601776123047,205.91346740722656,162.28602600097656,146.48184204101562,138.1964874267578,131.71148681640625
audio data\Audios\audio_speech_actors_01-24\Actor_22\03-01-05-02-01-01-22.wav,03-01-05-02-01-01-22.wav,22,Angry,5,2,1,1,48000,3.8705416666666665,113.93781722624269,24.25539700022904,0.017919743433594704,0.0007270426140166819,0.0775519757231405,-504.8505859375,54.20249938964844,-16.291479110717773,2.867082357406616,-5.767332077026367,2.8954715728759766,-14.846721649169922,-5.9928412437438965,-6.894608020782471,-9.816898345947266,-7.6715569496154785,-1.8314409255981445,-3.7728826999664307,24327.779296875,3428.34375,821.9976196289062,471.29046630859375,644.5478515625,203.86277770996094,486.09808349609375,207.51556396484375,161.03294372558594,190.78042602539062,146.6500701904297,104.92620849609375,85.14420318603516
audio data\Audios\audio_speech_actors_01-24\Actor_22\03-01-05-02-02-01-22.wav,03-01-05-02-02-01-22.wav,22,Angry,5,2,2,1,48000,4.237583333333333,115.65890391630296,21.82669569063167,0.03069738671183586,0.0020960632245987654,0.09023388426507538,-463.7249450683594,45.929325103759766,-16.50115966796875,4.316733360290527,-8.308795928955078,2.763329029083252,-15.303742408752441,-4.3589277267456055,-7.978763580322266,-11.91826343536377,-12.47597885131836,-2.7364251613616943,-4.270334720611572,24608.900390625,3233.64013671875,1203.7635498046875,586.1738891601562,672.115478515625,299.34063720703125,569.9087524414062,209.82655334472656,192.69554138183594,209.28611755371094,233.2355194091797,87.6174545288086,139.02603149414062
audio data\Audios\audio_speech_actors_01-24\Actor_22\03-01-05-02-01-02-22.wav,03-01-05-02-01-02-22.wav,22,Angry,5,2,1,2,48000,3.9038958333333333,121.13600446350564,15.536320630502669,0.017331833019852638,0.0007502788212150335,0.07674687286543716,-522.5943603515625,56.254398345947266,-12.466538429260254,1.1394624710083008,-6.150862693786621,2.7410483360290527,-12.850492477416992,-5.34862756729126,-6.651019096374512,-8.045857429504395,-10.657238960266113,-2.653534412384033,-1.7545232772827148,23812.513671875,3626.0703125,856.9541625976562,419.703369140625,745.3782348632812,249.51805114746094,453.6199951171875,215.82522583007812,170.80484008789062,174.95108032226562,179.80775451660156,63.714439392089844,80.25462341308594
audio data\Audios\audio_speech_actors_01-24\Actor_22\03-01-06-01-01-01-22.wav,03-01-06-01-01-01-22.wav,22,Fear,6,1,1,1,48000,3.57025,101.5797664630531,10.40867913859693,0.006133786402642727,7.281180296558887e-05,0.07320574860074627,-614.0897216796875,59.551307678222656,-13.150559425354004,6.47216796875,-3.2078707218170166,9.337104797363281,-12.999274253845215,-6.112462520599365,-10.869935035705566,-10.334136009216309,-7.8689351081848145,-3.1146693229675293,-3.576753854751587,25610.611328125,3425.87353515625,585.1386108398438,631.9132690429688,413.0515441894531,186.8858184814453,336.3105773925781,149.37689208984375,191.68409729003906,147.73831176757812,156.54611206054688,110.37398529052734,62.388118743896484
audio data\Audios\audio_speech_actors_01-24\Actor_22\03-01-05-02-02-02-22.wav,03-01-05-02-02-02-22.wav,22,Angry,5,2,2,2,48000,4.204208333333334,118.75511920643238,24.136747038212658,0.02981691248714924,0.0017410501604899764,0.08774475870253165,-470.35552978515625,48.446109771728516,-21.689027786254883,3.1260879039764404,-10.172422409057617,2.19282603263855,-17.533178329467773,-4.401630878448486,-9.673747062683105,-12.771453857421875,-11.960282325744629,-3.000321388244629,-2.697564125061035,26498.275390625,3469.343017578125,1226.5194091796875,523.005615234375,704.770263671875,371.4019775390625,667.6494750976562,216.05209350585938,175.8070068359375,190.0405731201172,204.03065490722656,95.10250854492188,118.6056137084961
audio data\Audios\audio_speech_actors_01-24\Actor_22\03-01-06-01-01-02-22.wav,03-01-06-01-01-02-22.wav,22,Fear,6,1,1,2,48000,3.6036041666666665,102.53769913864592,10.60412829538083,0.007005924358963966,0.00010014079452957958,0.07417107757026627,-597.080322265625,60.550132751464844,-10.906251907348633,6.468073844909668,-3.208017110824585,8.89317512512207,-11.5906343460083,-5.714576244354248,-8.700682640075684,-8.697742462158203,-8.625025749206543,-4.033344268798828,-2.2698004245758057,23211.064453125,3581.198974609375,497.0513916015625,516.4362182617188,439.8219299316406,183.22406005859375,279.7897033691406,164.59555053710938,187.9284210205078,141.5861053466797,154.07376098632812,121.19194793701172,100.46794128417969
audio data\Audios\audio_speech_actors_01-24\Actor_22\03-01-06-01-02-01-22.wav,03-01-06-01-02-01-22.wav,22,Fear,6,1,2,1,48000,3.6703333333333332,97.42942907612563,12.535517047546241,0.006894191727042198,7.720603753114119e-05,0.07655966938405798,-600.6698608398438,68.50552368164062,-19.34777069091797,6.762199878692627,-5.872461795806885,8.862669944763184,-14.332244873046875,-3.6741561889648438,-12.816789627075195,-13.805839538574219,-5.962784290313721,-2.889516830444336,-3.1660361289978027,26316.732421875,4190.59423828125,869.7251586914062,694.8143310546875,446.15716552734375,182.9127197265625,384.4226989746094,113.88365173339844,223.5537109375,172.32028198242188,128.23159790039062,74.46516418457031,82.97443389892578
audio data\Audios\audio_speech_actors_01-24\Actor_22\03-01-06-01-02-02-22.wav,03-01-06-01-02-02-22.wav,22,Fear,6,1,2,2,48000,3.536875,100.86860240299193,9.992395974329497,0.006769134197384119,8.383750537177548e-05,0.07392166321536145,-598.946044921875,60.45143127441406,-11.588418960571289,4.650655746459961,-6.546670436859131,8.31721305847168,-11.244816780090332,-7.054877758026123,-10.107211112976074,-12.085668563842773,-6.941931247711182,-1.2387468814849854,-1.5481587648391724,23205.134765625,4328.775390625,673.51318359375,627.9724731445312,394.88177490234375,204.3760986328125,273.07537841796875,131.23080444335938,190.4196319580078,157.752685546875,140.74380493164062,93.37238311767578,56.330406188964844
audio data\Audios\audio_speech_actors_01-24\Actor_22\03-01-06-02-01-01-22.wav,03-01-06-02-01-01-22.wav,22,Fear,6,2,1,1,48000,3.5702291666666666,153.66000848772515,14.491188150586149,0.014031668193638325,0.0004289192147552967,0.08129955690298507,-529.6717529296875,50.03810119628906,-23.278589248657227,1.3075830936431885,-10.355022430419922,-1.2888884544372559,-12.90233325958252,-11.063307762145996,-11.848651885986328,-9.88572883605957,-10.412308692932129,-2.9315247535705566,-6.458704471588135,22052.078125,2521.74560546875,888.6455078125,353.41094970703125,595.2726440429688,256.7740783691406,272.5827941894531,216.52224731445312,185.07009887695312,139.05130004882812,198.13758850097656,90.806640625,110.76531219482422
audio data\Audios\audio_speech_actors_01-24\Actor_22\03-01-06-02-01-02-22.wav,03-01-06-02-01-02-22.wav,22,Fear,6,2,1,2,48000,3.5702291666666666,144.51438050872693,22.56794569899746,0.013267283327877522,0.00043603996164165437,0.08032299440298507,-512.77685546875,45.48067855834961,-22.158039093017578,1.9938719272613525,-7.982536792755127,0.4670157730579376,-12.17579460144043,-9.717514991760254,-10.73613166809082,-11.35844898223877,-8.710515022277832,-3.7157018184661865,-7.639883041381836,18641.484375,2664.769775390625,830.33349609375,415.0665588378906,511.5164794921875,240.4431610107422,308.7002868652344,188.81771850585938,206.25462341308594,181.7775421142578,159.11505126953125,89.96317291259766,108.5439453125
audio data\Audios\audio_speech_actors_01-24\Actor_22\03-01-06-02-02-01-22.wav,03-01-06-02-02-01-22.wav,22,Fear,6,2,2,1,48000,3.6703333333333332,139.8333778102978,11.622639890804466,0.015954427421092987,0.0005540637648664415,0.09901636096014493,-508.10986328125,43.27804183959961,-23.51230239868164,1.2742159366607666,-8.741226196289062,3.1375207901000977,-15.823981285095215,-11.990865707397461,-14.124408721923828,-10.971455574035645,-10.921463966369629,-2.6535356044769287,-8.994877815246582,22964.974609375,2486.5126953125,935.0999145507812,351.2348937988281,411.8189697265625,196.88876342773438,388.4447326660156,201.36009216308594,243.5066375732422,135.56199645996094,201.2653045654297,71.06686401367188,132.69985961914062
audio data\Audios\audio_speech_actors_01-24\Actor_22\03-01-06-02-02-02-22.wav,03-01-06-02-02-02-22.wav,22,Fear,6,2,2,2,48000,3.6036041666666665,163.32193105854395,16.692776326817036,0.017800096422433853,0.0007121465750969946,0.08522241355399408,-501.7592468261719,42.49847412109375,-26.166345596313477,0.6102200746536255,-10.696170806884766,0.929902195930481,-14.719832420349121,-12.42563533782959,-12.32152271270752,-10.894655227661133,-11.429625511169434,-2.63136887550354,-8.172050476074219,19628.728515625,2422.419677734375,922.8733520507812,480.09393310546875,587.0399169921875,191.0115966796875,328.42755126953125,240.1029052734375,246.88729858398438,127.4212875366211,225.71072387695312,82.38419342041016,128.12242126464844
audio data\Audios\audio_speech_actors_01-24\Actor_22\03-01-07-01-01-01-22.wav,03-01-07-01-01-01-22.wav,22,Disgust,7,1,1,1,48000,3.7036875,84.45118154553481,11.690484382227353,0.004478128626942635,4.933785749017261e-05,0.06898656384698276,-617.9134521484375,66.41799926757812,-7.782919883728027,2.834287166595459,-3.138758897781372,4.943120002746582,-10.49116325378418,-3.8088154792785645,-7.775229454040527,-5.800673484802246,-6.8477935791015625,-4.440098762512207,0.6289333701133728,19466.583984375,5237.92529296875,641.9201049804688,579.675048828125,263.6714782714844,178.5751190185547,331.99224853515625,179.21414184570312,156.4000701904297,98.5252456665039,105.85894012451172,103.59143829345703,64.28128051757812
audio data\Audios\audio_speech_actors_01-24\Actor_22\03-01-07-01-01-02-22.wav,03-01-07-01-01-02-22.wav,22,Disgust,7,1,1,2,48000,3.9038958333333333,82.07925057543662,11.107527167462312,0.0040132952854037285,3.7088266253704205e-05,0.08090259989754098,-635.916748046875,74.33157348632812,-5.85303258895874,0.7292373776435852,-4.587466239929199,7.494841575622559,-11.306568145751953,-3.9211223125457764,-8.528216361999512,-4.273745536804199,-8.461238861083984,-6.814006805419922,3.544156789779663,19227.14453125,5466.70263671875,923.7349853515625,536.5379028320312,431.5978088378906,250.1215057373047,378.9320373535156,144.37852478027344,196.44436645507812,80.6139144897461,124.54376220703125,119.78846740722656,116.66173553466797
audio data\Audios\audio_speech_actors_01-24\Actor_22\03-01-07-01-02-01-22.wav,03-01-07-01-02-01-22.wav,22,Disgust,7,1,2,1,48000,3.8037916666666667,82.56399834140747,10.191989814169554,0.0049065533094108105,4.868710311711766e-05,0.07189086572128851,-636.91455078125,70.65380859375,-7.140786170959473,7.345942497253418,-6.271422863006592,9.468733787536621,-9.165858268737793,-6.201957702636719,-9.507634162902832,-5.805246829986572,-6.662355422973633,-3.3162736892700195,1.4100589752197266,24124.02734375,6131.27734375,783.86474609375,703.8091430664062,443.5597839355469,221.5418701171875,390.70001220703125,181.88156127929688,205.7909698486328,100.4327163696289,156.1866455078125,76.47317504882812,94.21177673339844
audio data\Audios\audio_speech_actors_01-24\Actor_22\03-01-07-01-02-02-22.wav,03-01-07-01-02-02-22.wav,22,Disgust,7,1,2,2,48000,3.8371666666666666,81.73668754202366,8.374903556377548,0.005410483106970787,6.476167618529871e-05,0.06845567491319444,-626.6795043945312,73.21150207519531,-7.535647392272949,4.671875,-4.0299506187438965,9.96546459197998,-9.92778205871582,-2.810770034790039,-9.616850852966309,-8.614126205444336,-7.487393379211426,-1.5467427968978882,2.9544410705566406,22799.046875,5877.87158203125,697.9447631835938,901.0263061523438,320.0582580566406,289.8102111816406,441.8340148925781,123.05679321289062,257.94171142578125,133.66098022460938,153.67677307128906,70.02629089355469,72.54500579833984
audio data\Audios\audio_speech_actors_01-24\Actor_22\03-01-07-02-01-01-22.wav,03-01-07-02-01-01-22.wav,22,Disgust,7,2,1,1,48000,4.2375625,88.7302545151217,12.671771787760175,0.0061295246705412865,7.797407306497917e-05,0.07781215648555276,-569.3464965820312,58.75267028808594,-11.347856521606445,0.8127065896987915,-3.7441365718841553,5.3094868659973145,-12.606630325317383,-4.661410808563232,-12.887651443481445,-4.775656700134277,-7.092135429382324,-2.5594077110290527,1.731123924255371,18758.9765625,4136.12451171875,738.2034912109375,690.8764038085938,368.9931335449219,256.1928405761719,417.4059753417969,178.98513793945312,208.48265075683594,110.63870239257812,125.95272064208984,132.61141967773438,101.8293228149414
audio data\Audios\audio_speech_actors_01-24\Actor_22\03-01-07-02-01-02-22.wav,03-01-07-02-01-02-22.wav,22,Disgust,7,2,1,2,48000,4.170833333333333,86.71473003007596,13.92499128096108,0.006596052553504705,0.00011450737656559795,0.07382139867665816,-595.3564453125,62.38043975830078,-4.74757719039917,6.534198760986328,-6.355627059936523,2.757230281829834,-10.835929870605469,-5.057254791259766,-8.77745246887207,-2.0693089962005615,-8.732697486877441,-5.291111469268799,3.413723945617676,21541.53515625,4625.73779296875,883.5234375,498.5368347167969,387.55108642578125,298.2970275878906,422.12078857421875,169.2406768798828,188.6634979248047,109.23722839355469,144.9062957763672,128.03565979003906,149.7104034423828
audio data\Audios\audio_speech_actors_01-24\Actor_22\03-01-07-02-02-01-22.wav,03-01-07-02-02-01-22.wav,22,Disgust,7,2,2,1,48000,4.204208333333334,93.5802486913842,15.397789087774637,0.007446588017046452,9.90242333500646e-05,0.08109424446202532,-608.071044921875,59.77123260498047,-10.424177169799805,6.853665828704834,-4.32452392578125,6.271215438842773,-11.63259220123291,-5.345626354217529,-12.503008842468262,-2.5871798992156982,-9.007200241088867,-0.7644486427307129,-2.1074764728546143,27149.4609375,5989.01123046875,715.4210205078125,894.7490234375,420.58685302734375,249.3560333251953,456.6138000488281,158.0064239501953,256.9994201660156,86.1972885131836,174.83714294433594,75.72412872314453,84.79056549072266
audio data\Audios\audio_speech_actors_01-24\Actor_22\03-01-07-02-02-02-22.wav,03-01-07-02-02-02-22.wav,22,Disgust,7,2,2,2,48000,4.1040833333333335,91.70896067018148,13.410835424452705,0.008603536523878574,0.00014047524018678814,0.08064123376623376,-569.714111328125,62.49359893798828,-10.591215133666992,7.07970666885376,-3.197352409362793,6.002057075500488,-15.218988418579102,-6.722586631774902,-11.470917701721191,-5.798607349395752,-9.303637504577637,-4.072932720184326,0.65086430311203,22009.71875,4779.9306640625,904.466552734375,775.5733642578125,406.42816162109375,228.59585571289062,568.5711669921875,170.43923950195312,231.93978881835938,141.22454833984375,165.64576721191406,95.29991149902344,112.999267578125
