filename,actual_emotion,predicted_emotion,predicted_stress,angry_probability,disgust_probability,fear_probability,happy_probability,sad_probability,surprise_probability,neutral_probability,confidence
16823.png,Neutral,Neutral,Healthy,0.16560599,0.0774065,0.09026527,0.019109746,0.17485476,0.03187891,0.4408788,0.4408788
16824.png,Neutral,Angry,Severe_Stress,0.31052145,0.04923588,0.20444591,0.017675592,0.26179516,0.016610758,0.13971531,0.31052145
16826.png,Neutral,Angry,Severe_Stress,0.31189382,0.028650539,0.10284418,0.12721723,0.15466331,0.03554477,0.23918615,0.31189382
1683.png,Neutral,Neutral,Healthy,0.17409816,0.07504485,0.09111248,0.10001685,0.20668012,0.018945679,0.33410192,0.33410192
16831.png,Neutral,Angry,Severe_Stress,0.22216117,0.13410112,0.22055651,0.021608377,0.18487425,0.063355595,0.15334296,0.22216117
16833.png,Neutral,Sad,Mild_Stress,0.2845978,0.09218983,0.109321445,0.005117455,0.31150094,0.005474537,0.19179796,0.31150094
16842.png,Neutral,Neutral,Healthy,0.12415092,0.034206677,0.17244889,0.006265079,0.20840733,0.040377624,0.41414344,0.41414344
16844.png,Neutral,Neutral,Healthy,0.047248743,0.019350126,0.028001314,0.031015184,0.049203772,0.0052690404,0.81991184,0.81991184
16845.png,Neutral,Neutral,Healthy,0.0366886,0.04033788,0.018392438,0.008275686,0.06352878,0.0034726264,0.829304,0.829304
16846.png,Neutral,Neutral,Healthy,0.19120093,0.014401068,0.08775064,0.21893625,0.18245623,0.015781721,0.2894732,0.2894732
16848.png,Neutral,Angry,Severe_Stress,0.31242716,0.105864294,0.17944565,0.0009579933,0.17006506,0.005881931,0.22535792,0.31242716
1685.png,Neutral,Disgust,Moderate_Stress,0.24499707,0.31361353,0.12435701,0.0006528072,0.17173614,0.004762996,0.13988042,0.31361353
16860.png,Neutral,Neutral,Healthy,0.11627863,0.033015136,0.08963439,0.024297582,0.088305004,0.21092628,0.437543,0.437543
16866.png,Neutral,Neutral,Healthy,0.05127459,0.0039355713,0.1439707,0.08559131,0.17003989,0.23515725,0.3100307,0.3100307
16867.png,Neutral,Neutral,Healthy,0.04942496,0.12017883,0.093463264,0.035157915,0.08001679,0.029291669,0.5924666,0.5924666
16870.png,Neutral,Sad,Mild_Stress,0.11802786,0.0540387,0.0681004,0.04229737,0.36269948,0.0024094747,0.3524267,0.36269948
16872.png,Neutral,Neutral,Healthy,0.122597985,0.024547677,0.16134372,0.0057351147,0.17936416,0.045470122,0.46094128,0.46094128
16873.png,Neutral,Angry,Severe_Stress,0.26795438,0.08350985,0.16156243,0.12317884,0.13604623,0.088535786,0.13921253,0.26795438
1688.png,Neutral,Sad,Mild_Stress,0.11611256,0.15323615,0.1039962,0.0105473455,0.52181053,0.0019003567,0.09239682,0.52181053
16882.png,Neutral,Neutral,Healthy,0.10619203,0.058035374,0.13083959,0.050540715,0.28689963,0.010049621,0.35744306,0.35744306
16890.png,Neutral,Neutral,Healthy,0.101676345,0.13750845,0.018466426,0.3063067,0.10520631,0.0018372585,0.32899845,0.32899845
16897.png,Neutral,Neutral,Healthy,0.10495862,0.021928646,0.16966031,0.010927023,0.11488504,0.046605393,0.531035,0.531035
16898.png,Neutral,Neutral,Healthy,0.059015352,0.009662053,0.037637398,0.13069724,0.09166632,0.018794559,0.65252703,0.65252703
1691.png,Neutral,Neutral,Healthy,0.08346514,0.055144534,0.24030463,0.008396362,0.17425409,0.03970289,0.39873227,0.39873227
1692.png,Neutral,Sad,Mild_Stress,0.2739079,0.11821656,0.13325696,0.0057018213,0.2778293,0.023038853,0.16804858,0.2778293
16923.png,Neutral,Neutral,Healthy,0.11749331,0.021606905,0.058389172,0.027505524,0.14291516,0.005326005,0.626764,0.626764
16936.png,Neutral,Neutral,Healthy,0.043561116,0.037429642,0.047318563,0.1513948,0.08999563,0.07312676,0.5571735,0.5571735
16942.png,Neutral,Neutral,Healthy,0.21869296,0.06472595,0.09055911,0.046846215,0.23651022,0.009047697,0.33361784,0.33361784
1695.png,Neutral,Neutral,Healthy,0.10915632,0.01614786,0.046488363,0.17130639,0.23098965,0.031811405,0.39409995,0.39409995
16964.png,Neutral,Happy,Healthy,0.03851139,0.023139147,0.14631021,0.5441148,0.09149116,0.019405223,0.13702808,0.5441148
16969.png,Neutral,Sad,Mild_Stress,0.21050882,0.056902215,0.18558015,0.014069434,0.3480218,0.039352592,0.14556503,0.3480218
16979.png,Neutral,Neutral,Healthy,0.06164907,0.19102329,0.095396884,0.007661575,0.21817116,0.02236282,0.40373528,0.40373528
16987.png,Neutral,Fear,Moderate_Stress,0.17730819,0.05526276,0.26545483,0.042311206,0.1186605,0.14905338,0.19194913,0.26545483
16989.png,Neutral,Neutral,Healthy,0.28306472,0.017280575,0.030900713,0.014204791,0.20203157,0.0034580026,0.44905964,0.44905964
16998.png,Neutral,Fear,Moderate_Stress,0.22673501,0.20485161,0.31606737,0.0058681867,0.15438688,0.028253587,0.06383726,0.31606737
1700.png,Neutral,Neutral,Healthy,0.052736014,0.06753807,0.16424647,0.007955981,0.10581552,0.10222317,0.49948484,0.49948484
17005.png,Neutral,Neutral,Healthy,0.10747673,0.014426056,0.13097467,0.07832064,0.3033542,0.020816064,0.34463158,0.34463158
17012.png,Neutral,Neutral,Healthy,0.10887744,0.08707344,0.17055224,0.008990404,0.14268972,0.12087123,0.36094552,0.36094552
17015.png,Neutral,Neutral,Healthy,0.066201806,0.03666724,0.044835746,0.021104507,0.1229398,0.010683057,0.6975679,0.6975679
17018.png,Neutral,Fear,Moderate_Stress,0.065647125,0.021730939,0.2951224,0.07816332,0.27567947,0.06000601,0.20365073,0.2951224
1702.png,Neutral,Neutral,Healthy,0.049300905,0.021736186,0.21261217,0.05514231,0.22205128,0.088235654,0.35092154,0.35092154
17025.png,Neutral,Sad,Mild_Stress,0.17305413,0.13101524,0.1727795,0.044363506,0.2599842,0.026664129,0.19213931,0.2599842
17028.png,Neutral,Neutral,Healthy,0.09376207,0.045240533,0.06227181,0.04548149,0.1712735,0.0181169,0.56385374,0.56385374
17033.png,Neutral,Sad,Mild_Stress,0.2849487,0.08065133,0.13566802,0.008145703,0.33314008,0.038635746,0.11881051,0.33314008
17036.png,Neutral,Fear,Moderate_Stress,0.11457145,0.22221082,0.25384882,0.016394174,0.1531574,0.042958792,0.1968586,0.25384882
17038.png,Neutral,Sad,Mild_Stress,0.21373883,0.031316444,0.08272307,0.14561234,0.2538201,0.020236984,0.25255227,0.2538201
17054.png,Neutral,Sad,Mild_Stress,0.13834193,0.052411273,0.10550707,0.26504037,0.26570874,0.024290761,0.14869982,0.26570874
17058.png,Neutral,Surprise,Mild_Stress,0.09177005,0.02504014,0.21466434,0.10588135,0.14444225,0.31345445,0.104747415,0.31345445
17064.png,Neutral,Neutral,Healthy,0.18678533,0.10363579,0.1354277,0.016267562,0.06969853,0.040221397,0.4479637,0.4479637
17073.png,Neutral,Happy,Healthy,0.15436088,0.09588394,0.07861539,0.45836937,0.10326411,0.008795443,0.10071086,0.45836937
17075.png,Neutral,Neutral,Healthy,0.047752723,0.003857067,0.049634013,0.011554692,0.08826254,0.04852349,0.7504155,0.7504155
17081.png,Neutral,Surprise,Mild_Stress,0.11297236,0.054339863,0.1629389,0.03916438,0.1760592,0.29814017,0.15638515,0.29814017
17082.png,Neutral,Neutral,Healthy,0.056259543,0.019871555,0.085244805,0.034780055,0.2767378,0.01247448,0.51463175,0.51463175
17083.png,Neutral,Neutral,Healthy,0.047403958,0.01169006,0.02313628,0.054259192,0.065016,0.009577543,0.788917,0.788917
17087.png,Neutral,Angry,Severe_Stress,0.26481122,0.07436124,0.05235475,0.22535457,0.14967938,0.01089361,0.22254528,0.26481122
1709.png,Neutral,Neutral,Healthy,0.13330583,0.06292869,0.0562145,0.03912889,0.16789383,0.0074124755,0.5331158,0.5331158
17101.png,Neutral,Angry,Severe_Stress,0.4653537,0.096433796,0.38353172,0.000959667,0.02761796,0.024538727,0.0015644461,0.4653537
17102.png,Neutral,Sad,Mild_Stress,0.15957248,0.101132624,0.20411505,0.018504199,0.23230013,0.07312582,0.2112497,0.23230013
17106.png,Neutral,Neutral,Healthy,0.20552693,0.031045409,0.06778052,0.014539816,0.098765776,0.012892477,0.56944907,0.56944907
17110.png,Neutral,Neutral,Healthy,0.08550774,0.09276378,0.22374317,0.013649182,0.26256916,0.032012355,0.2897546,0.2897546
17113.png,Neutral,Neutral,Healthy,0.10892111,0.08958795,0.035030827,0.19749045,0.11493886,0.0056387233,0.44839212,0.44839212
17119.png,Neutral,Neutral,Healthy,0.121003605,0.03177008,0.1594406,0.10395791,0.18049537,0.03228142,0.37105104,0.37105104
17120.png,Neutral,Sad,Mild_Stress,0.18442205,0.015753675,0.1118998,0.02408143,0.3499982,0.012042436,0.30180243,0.3499982
17127.png,Neutral,Neutral,Healthy,0.075843416,0.041429915,0.044042204,0.0027166996,0.10750211,0.0054694093,0.72299623,0.72299623
17131.png,Neutral,Neutral,Healthy,0.079902016,0.19432895,0.045386843,0.055150148,0.18427797,0.0023807054,0.4385734,0.4385734
17133.png,Neutral,Disgust,Moderate_Stress,0.19632192,0.2514824,0.21361776,0.00978134,0.09086875,0.0702554,0.16767244,0.2514824
1714.png,Neutral,Neutral,Healthy,0.21241063,0.07213163,0.10076938,0.01185014,0.25333726,0.011487743,0.33801317,0.33801317
17152.png,Neutral,Neutral,Healthy,0.034441404,0.012899673,0.053644873,0.14097181,0.16132057,0.040409707,0.55631196,0.55631196
17154.png,Neutral,Sad,Mild_Stress,0.23053034,0.1559919,0.1524968,0.045756865,0.35225075,0.00188169,0.06109155,0.35225075
1716.png,Neutral,Neutral,Healthy,0.033354122,0.043393403,0.036063123,0.34045312,0.14349096,0.01128224,0.39196312,0.39196312
17160.png,Neutral,Angry,Severe_Stress,0.32511052,0.29878685,0.12867837,0.03055486,0.15338898,0.0056091305,0.057871286,0.32511052
17162.png,Neutral,Neutral,Healthy,0.21585883,0.2025507,0.07630315,0.001274308,0.18952675,0.010899912,0.30358633,0.30358633
17163.png,Neutral,Neutral,Healthy,0.09684709,0.07714326,0.08131631,0.023983954,0.18076617,0.01502912,0.52491415,0.52491415
17212.png,Neutral,Neutral,Healthy,0.14534852,0.051979586,0.12348306,0.05019826,0.18326896,0.02501862,0.42070293,0.42070293
1723.png,Neutral,Neutral,Healthy,0.18986477,0.031418692,0.058048133,0.070710056,0.3083575,0.008041617,0.3335592,0.3335592
17231.png,Neutral,Neutral,Healthy,0.06997067,0.044115067,0.28833586,0.011712123,0.20902684,0.08654739,0.2902921,0.2902921
17233.png,Neutral,Angry,Severe_Stress,0.44666857,0.021868525,0.20154124,0.014387071,0.07934865,0.11338641,0.12279957,0.44666857
17243.png,Neutral,Fear,Moderate_Stress,0.060356718,0.019513292,0.41509506,0.029294878,0.20063153,0.13479207,0.14031646,0.41509506
17244.png,Neutral,Sad,Mild_Stress,0.07158104,0.05969522,0.18610364,0.018151173,0.57216156,0.03720719,0.055100087,0.57216156
17249.png,Neutral,Neutral,Healthy,0.10823454,0.06173223,0.02676556,0.014993373,0.22670579,0.002880234,0.5586883,0.5586883
17251.png,Neutral,Fear,Moderate_Stress,0.085261956,0.028714297,0.47287747,0.0074108946,0.29208988,0.034818977,0.07882651,0.47287747
17266.png,Neutral,Sad,Mild_Stress,0.089852445,0.21798393,0.070813805,0.0111201005,0.37270913,0.0014042325,0.23611641,0.37270913
17267.png,Neutral,Fear,Moderate_Stress,0.12106076,0.08226264,0.31300172,0.02127248,0.17505515,0.1212428,0.16610448,0.31300172
17272.png,Neutral,Neutral,Healthy,0.075469494,0.06071269,0.14800765,0.009710085,0.08406533,0.11236791,0.50966686,0.50966686
17273.png,Neutral,Sad,Mild_Stress,0.2043191,0.10417129,0.11781474,0.006292154,0.43095115,0.004536999,0.13191447,0.43095115
17276.png,Neutral,Neutral,Healthy,0.04343548,0.032458626,0.16466221,0.033138387,0.06368955,0.08330734,0.5793084,0.5793084
17284.png,Neutral,Neutral,Healthy,0.09068692,0.055383757,0.14040251,0.0035259645,0.32749063,0.030088862,0.35242134,0.35242134
17288.png,Neutral,Sad,Mild_Stress,0.17664233,0.060189493,0.13130355,0.013865631,0.41129118,0.009948331,0.19675949,0.41129118
17295.png,Neutral,Sad,Mild_Stress,0.17013162,0.07778898,0.11474249,0.07825343,0.32127663,0.020039368,0.21776757,0.32127663
17304.png,Neutral,Disgust,Moderate_Stress,0.08736523,0.32281038,0.061642658,0.0066575212,0.21360594,0.0020547195,0.30586353,0.32281038
17308.png,Neutral,Neutral,Healthy,0.120258026,0.057253856,0.21427989,0.028977359,0.21682249,0.018009687,0.34439874,0.34439874
17312.png,Neutral,Neutral,Healthy,0.1510723,0.15425025,0.14619388,0.033506513,0.084675305,0.029103724,0.40119797,0.40119797
17315.png,Neutral,Neutral,Healthy,0.07552789,0.06578563,0.07832014,0.09718437,0.15883262,0.010211066,0.5141383,0.5141383
17318.png,Neutral,Neutral,Healthy,0.05850453,0.023006832,0.13473488,0.03497627,0.19525255,0.070422,0.4831029,0.4831029
17321.png,Neutral,Neutral,Healthy,0.15651926,0.054209303,0.052510437,0.035415288,0.21151549,0.007523229,0.48230702,0.48230702
17324.png,Neutral,Neutral,Healthy,0.0428157,0.037246652,0.13289751,0.005072835,0.11675838,0.08962736,0.57558155,0.57558155
1733.png,Neutral,Sad,Mild_Stress,0.15743169,0.082634546,0.13225296,0.025231041,0.40800655,0.011349287,0.18309394,0.40800655
17345.png,Neutral,Disgust,Moderate_Stress,0.22245741,0.39027974,0.08634713,0.031405363,0.19457783,0.0049723354,0.06996028,0.39027974
17347.png,Neutral,Sad,Mild_Stress,0.14053129,0.03135514,0.1545648,0.013070458,0.4210917,0.010831227,0.22855537,0.4210917
17357.png,Neutral,Neutral,Healthy,0.071601495,0.02119961,0.036069337,0.04396754,0.22718835,0.0057092644,0.59426445,0.59426445
17359.png,Neutral,Neutral,Healthy,0.14760771,0.040460143,0.1044769,0.24250141,0.08255577,0.12696588,0.2554322,0.2554322
1737.png,Neutral,Neutral,Healthy,0.055849385,0.00966304,0.036060028,0.036676116,0.15173957,0.028089203,0.6819227,0.6819227
17370.png,Neutral,Neutral,Healthy,0.2676444,0.06874392,0.08007527,0.0023884107,0.17440417,0.00395212,0.4027917,0.4027917
1738.png,Neutral,Fear,Moderate_Stress,0.051917892,0.048275925,0.4496678,0.008101448,0.2962576,0.05450047,0.091278866,0.4496678
17394.png,Neutral,Neutral,Healthy,0.0323097,0.019755138,0.031758927,0.111113526,0.14301197,0.0104832975,0.65156746,0.65156746
174.png,Neutral,Sad,Mild_Stress,0.117357895,0.068713486,0.08424641,0.13043265,0.35211915,0.003636141,0.24349429,0.35211915
17401.png,Neutral,Neutral,Healthy,0.11212105,0.044409726,0.11495954,0.137944,0.18004635,0.02963349,0.3808858,0.3808858
17405.png,Neutral,Neutral,Healthy,0.18295804,0.008706472,0.1335326,0.01986775,0.20187667,0.015869403,0.43718907,0.43718907
17409.png,Neutral,Neutral,Healthy,0.096248664,0.0714718,0.17350063,0.0058523905,0.23582947,0.025859725,0.3912373,0.3912373
17417.png,Neutral,Neutral,Healthy,0.073059775,0.055823073,0.042705625,0.20923407,0.120105624,0.019654147,0.47941768,0.47941768
17418.png,Neutral,Happy,Healthy,0.24355428,0.024464753,0.08039682,0.26384166,0.1826589,0.010375228,0.19470833,0.26384166
17420.png,Neutral,Neutral,Healthy,0.19362053,0.14822498,0.08410612,0.004352299,0.12936053,0.01803037,0.4223052,0.4223052
17423.png,Neutral,Sad,Mild_Stress,0.25548533,0.115533814,0.065418154,0.073347695,0.32849744,0.00108811,0.16062948,0.32849744
17424.png,Neutral,Neutral,Healthy,0.10111576,0.010350377,0.07614475,0.10341987,0.19521454,0.032000802,0.48175383,0.48175383
17425.png,Neutral,Neutral,Healthy,0.060261965,0.05235798,0.042032093,0.01018524,0.1703518,0.006110601,0.65870035,0.65870035
17435.png,Neutral,Neutral,Healthy,0.020436814,0.024275577,0.16405876,0.04997781,0.2122591,0.044213895,0.48477805,0.48477805
17437.png,Neutral,Neutral,Healthy,0.092437446,0.052520916,0.06264201,0.020907886,0.3175247,0.014011017,0.439956,0.439956
1744.png,Neutral,Angry,Severe_Stress,0.27167892,0.07805775,0.15311596,0.036301468,0.09163326,0.10480012,0.2644125,0.27167892
1745.png,Neutral,Neutral,Healthy,0.03447179,0.014498412,0.047333483,0.0032826066,0.10399843,0.010803954,0.7856113,0.7856113
17457.png,Neutral,Neutral,Healthy,0.031972546,0.009739317,0.29157093,0.012548402,0.30346313,0.031028239,0.3196774,0.3196774
17466.png,Neutral,Neutral,Healthy,0.037449025,0.059046146,0.034316063,0.10719497,0.095429026,0.009291081,0.6572737,0.6572737
17468.png,Neutral,Neutral,Healthy,0.049927667,0.007154349,0.05552079,0.2939528,0.13512258,0.030545183,0.42777666,0.42777666
17474.png,Neutral,Neutral,Healthy,0.085829884,0.026700161,0.050332367,0.021176683,0.27712864,0.014307008,0.5245252,0.5245252
17475.png,Neutral,Neutral,Healthy,0.20145808,0.038294517,0.17210741,0.10060616,0.18727699,0.062053673,0.23820315,0.23820315
17493.png,Neutral,Sad,Mild_Stress,0.050628997,0.05049225,0.059039436,0.11090401,0.3944053,0.006194844,0.32833514,0.3944053
17513.png,Neutral,Neutral,Healthy,0.19119748,0.16924529,0.14145727,0.008724934,0.22983935,0.010544283,0.24899137,0.24899137
17516.png,Neutral,Neutral,Healthy,0.04293577,0.09920328,0.11524667,0.026675422,0.15744224,0.021946613,0.53655,0.53655
1753.png,Neutral,Neutral,Healthy,0.018736351,0.012823298,0.061119016,0.04674463,0.0799449,0.040855166,0.7397767,0.7397767
17532.png,Neutral,Neutral,Healthy,0.117339276,0.060570292,0.0611277,0.0121781025,0.18062833,0.01171708,0.5564392,0.5564392
17538.png,Neutral,Sad,Mild_Stress,0.18597461,0.2116899,0.11133231,0.1009695,0.2779758,0.0035264988,0.10853141,0.2779758
1754.png,Neutral,Neutral,Healthy,0.08305459,0.058149315,0.050030757,0.29929975,0.13171165,0.0086270375,0.3691269,0.3691269
17549.png,Neutral,Neutral,Healthy,0.0956628,0.02791876,0.14740361,0.014047528,0.24125992,0.039833393,0.43387407,0.43387407
17555.png,Neutral,Neutral,Healthy,0.04210244,0.021858247,0.02502749,0.41795638,0.04770903,0.0240115,0.421335,0.421335
17560.png,Neutral,Angry,Severe_Stress,0.31870878,0.07565732,0.11842229,0.021239117,0.22107194,0.011560264,0.23334031,0.31870878
17563.png,Neutral,Fear,Moderate_Stress,0.081970185,0.050562397,0.39494532,0.008486294,0.22236443,0.07643241,0.1652389,0.39494532
17564.png,Neutral,Neutral,Healthy,0.07607643,0.064826086,0.10908772,0.08278267,0.10015978,0.06792183,0.49914554,0.49914554
17566.png,Neutral,Angry,Severe_Stress,0.63549423,0.01323531,0.15449859,0.044000678,0.044807572,0.10040001,0.007563533,0.63549423
17573.png,Neutral,Surprise,Mild_Stress,0.09296723,0.0757107,0.17686738,0.14117654,0.08164995,0.25507882,0.17654939,0.25507882
17575.png,Neutral,Sad,Mild_Stress,0.111089766,0.025173476,0.09434542,0.025718436,0.43951166,0.0027745357,0.30138674,0.43951166
17581.png,Neutral,Sad,Mild_Stress,0.21825527,0.014668853,0.16166772,0.0052873306,0.39176995,0.031817384,0.17653343,0.39176995
17582.png,Neutral,Neutral,Healthy,0.2543534,0.13473694,0.10786262,0.003552143,0.164118,0.02032552,0.31505138,0.31505138
17585.png,Neutral,Neutral,Healthy,0.05635321,0.10042112,0.12725843,0.010291378,0.09469387,0.051715538,0.55926645,0.55926645
1759.png,Neutral,Neutral,Healthy,0.26218992,0.008390258,0.090581015,0.029123178,0.16824427,0.010636113,0.4308353,0.4308353
17590.png,Neutral,Neutral,Healthy,0.20617603,0.038301945,0.14169516,0.0068281773,0.23697743,0.016168604,0.35385272,0.35385272
17598.png,Neutral,Disgust,Moderate_Stress,0.36208043,0.43723086,0.05475051,0.0022384317,0.06766522,0.0021431167,0.07389134,0.43723086
17616.png,Neutral,Sad,Mild_Stress,0.21050172,0.042947467,0.068022035,0.100855954,0.3435867,0.010486695,0.22359943,0.3435867
17622.png,Neutral,Sad,Mild_Stress,0.22105052,0.06409286,0.20062199,0.0393759,0.2779947,0.041752484,0.15511161,0.2779947
17640.png,Neutral,Fear,Moderate_Stress,0.15536879,0.08999432,0.31688327,0.007124585,0.1559607,0.12787746,0.14679083,0.31688327
17643.png,Neutral,Sad,Mild_Stress,0.11161605,0.045397013,0.27839518,0.049316887,0.41918954,0.005603088,0.09048217,0.41918954
17688.png,Neutral,Happy,Healthy,0.05374389,0.00992288,0.031283118,0.60925055,0.07646138,0.025128309,0.1942099,0.60925055
17695.png,Neutral,Neutral,Healthy,0.17015643,0.1159409,0.13569258,0.044906966,0.20545101,0.037267815,0.2905843,0.2905843
17699.png,Neutral,Angry,Severe_Stress,0.485289,0.03802337,0.1418166,0.023084752,0.12838788,0.101674944,0.08172352,0.485289
177.png,Neutral,Sad,Mild_Stress,0.22496149,0.09847474,0.076393165,0.1331267,0.24885067,0.012988058,0.2052052,0.24885067
17701.png,Neutral,Sad,Mild_Stress,0.19396816,0.18228818,0.118470676,0.03644197,0.23425642,0.020946944,0.21362759,0.23425642
17702.png,Neutral,Neutral,Healthy,0.09663665,0.036507566,0.06534979,0.017663823,0.34405363,0.004869041,0.43491945,0.43491945
17727.png,Neutral,Sad,Mild_Stress,0.17321219,0.20981883,0.12744533,0.0043860613,0.25928482,0.00962386,0.21622893,0.25928482
17739.png,Neutral,Neutral,Healthy,0.09720013,0.013020732,0.041329682,0.17758216,0.14687078,0.0074766832,0.51651984,0.51651984
1774.png,Neutral,Neutral,Healthy,0.10797418,0.047550593,0.056243703,0.2914833,0.06467732,0.05080432,0.3812666,0.3812666
17749.png,Neutral,Surprise,Mild_Stress,0.10050587,0.027449397,0.116944134,0.05025701,0.13036364,0.30209428,0.2723857,0.30209428
